# muB (MeV) nB (fm^-3) 	 eDens (MeV fm^-3) 	 p (MeV fm^-3) 	 quark fraction 	 u/nB 	 d/nB 	 e/nB 	 muon/nB 	 nu/nB 	 proton/nB 	 neutron/nB 	 proton_partner/nB 	 neutron_partner/nB
1.090000000000000000e+03	3.421699999999999742e-01	5.333500000000000085e+01	3.331099999999999994e+01	9.101099999999999468e-02	0.000000000000000000e+00	9.101099999999999468e-02	2.335900000000000129e-02	6.244900000000000277e-03	0.000000000000000000e+00	1.206099999999999950e-01	7.883700000000000152e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.100000000000000000e+03	3.521900000000000031e-01	5.629399999999999693e+01	3.678900000000000148e+01	9.599800000000000000e-02	0.000000000000000000e+00	9.599800000000000000e-02	2.195899999999999935e-02	5.686199999999999762e-03	0.000000000000000000e+00	1.236399999999999999e-01	7.803600000000000536e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.110000000000000000e+03	3.618600000000000150e-01	5.926200000000000045e+01	4.036699999999999733e+01	1.008200000000000068e-01	0.000000000000000000e+00	1.008200000000000068e-01	2.066099999999999881e-02	5.166099999999999859e-03	0.000000000000000000e+00	1.266500000000000126e-01	7.725400000000000045e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.120000000000000000e+03	3.712199999999999944e-01	6.224300000000000210e+01	4.403999999999999915e+01	1.054900000000000004e-01	0.000000000000000000e+00	1.054900000000000004e-01	1.945600000000000107e-02	4.682500000000000030e-03	0.000000000000000000e+00	1.296299999999999952e-01	7.648800000000000043e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.130000000000000000e+03	3.803300000000000014e-01	6.523699999999999477e+01	4.780700000000000216e+01	1.100399999999999989e-01	0.000000000000000000e+00	1.100399999999999989e-01	1.833299999999999860e-02	4.233299999999999737e-03	0.000000000000000000e+00	1.326100000000000056e-01	7.573499999999999677e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.140000000000000000e+03	3.891899999999999804e-01	6.824699999999999989e+01	5.166499999999999915e+01	1.144799999999999984e-01	0.000000000000000000e+00	1.144799999999999984e-01	1.728499999999999828e-02	3.816099999999999787e-03	0.000000000000000000e+00	1.355800000000000061e-01	7.499400000000000510e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.150000000000000000e+03	3.978499999999999814e-01	7.127200000000000557e+01	5.561099999999999710e+01	1.188199999999999951e-01	0.000000000000000000e+00	1.188199999999999951e-01	1.630500000000000005e-02	3.428800000000000077e-03	0.000000000000000000e+00	1.385500000000000065e-01	7.426300000000000123e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.160000000000000000e+03	4.063100000000000045e-01	7.431300000000000239e+01	5.964200000000000301e+01	1.230699999999999988e-01	0.000000000000000000e+00	1.230699999999999988e-01	1.538600000000000037e-02	3.069399999999999906e-03	0.000000000000000000e+00	1.415299999999999891e-01	7.354000000000000536e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.170000000000000000e+03	4.154300000000000215e-01	7.767600000000000193e+01	6.377600000000000335e+01	1.256799999999999862e-01	0.000000000000000000e+00	1.256799999999999862e-01	1.403199999999999933e-02	2.480099999999999839e-03	0.000000000000000000e+00	1.466099999999999903e-01	7.232899999999999885e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.180000000000000000e+03	4.250999999999999779e-01	8.130800000000000693e+01	6.801600000000000534e+01	1.268100000000000060e-01	0.000000000000000000e+00	1.268100000000000060e-01	1.239200000000000024e-02	1.769299999999999909e-03	0.000000000000000000e+00	1.535700000000000121e-01	7.070199999999999818e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.190000000000000000e+03	4.346800000000000108e-01	8.496699999999999875e+01	7.235099999999999909e+01	1.276899999999999979e-01	0.000000000000000000e+00	1.276899999999999979e-01	1.086600000000000066e-02	1.159700000000000054e-03	0.000000000000000000e+00	1.607800000000000062e-01	6.904599999999999627e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.200000000000000000e+03	4.441100000000000048e-01	8.862399999999999523e+01	7.677700000000000102e+01	1.284700000000000009e-01	0.000000000000000000e+00	1.284700000000000009e-01	9.488399999999999265e-03	6.698900000000000254e-04	0.000000000000000000e+00	1.680399999999999949e-01	6.740899999999999670e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.210000000000000000e+03	4.533499999999999752e-01	9.226600000000000534e+01	8.129300000000000637e+01	1.292099999999999915e-01	0.000000000000000000e+00	1.292099999999999915e-01	8.258100000000000857e-03	3.027400000000000186e-04	0.000000000000000000e+00	1.752499999999999891e-01	6.580599999999999783e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.220000000000000000e+03	4.624099999999999877e-01	9.588599999999999568e+01	8.589700000000000557e+01	1.299299999999999899e-01	0.000000000000000000e+00	1.299299999999999899e-01	7.166299999999999580e-03	6.388999999999999985e-05	0.000000000000000000e+00	1.823899999999999966e-01	6.424499999999999655e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.230000000000000000e+03	4.713800000000000212e-01	9.952899999999999636e+01	9.058400000000000318e+01	1.307800000000000074e-01	1.400700000000000057e-04	1.306400000000000061e-01	6.203099999999999586e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.893199999999999883e-01	6.271400000000000308e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.240000000000000000e+03	4.816799999999999971e-01	1.037500000000000000e+02	9.536299999999999955e+01	1.331100000000000061e-01	1.936299999999999957e-03	1.311700000000000088e-01	5.384800000000000350e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.946400000000000075e-01	6.102999999999999536e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.250000000000000000e+03	4.926400000000000223e-01	1.082800000000000011e+02	1.002500000000000000e+02	1.362200000000000077e-01	4.611299999999999601e-03	1.316100000000000048e-01	4.681199999999999944e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.989299999999999957e-01	5.929900000000000171e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.260000000000000000e+03	5.039400000000000546e-01	1.129599999999999937e+02	1.052399999999999949e+02	1.397799999999999876e-01	7.780200000000000136e-03	1.320000000000000062e-01	4.072600000000000005e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.024900000000000033e-01	5.757499999999999840e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.270000000000000000e+03	5.154400000000000093e-01	1.177399999999999949e+02	1.103499999999999943e+02	1.436399999999999899e-01	1.126500000000000071e-02	1.323699999999999877e-01	3.545400000000000201e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.054700000000000137e-01	5.587999999999999634e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.280000000000000000e+03	5.270399999999999530e-01	1.225699999999999932e+02	1.155699999999999932e+02	1.476999999999999980e-01	1.495699999999999981e-02	1.327399999999999969e-01	3.088500000000000099e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.079600000000000060e-01	5.423000000000000043e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.290000000000000000e+03	5.386800000000000477e-01	1.274200000000000017e+02	1.209000000000000057e+02	1.519199999999999995e-01	1.878200000000000008e-02	1.331299999999999983e-01	2.692299999999999902e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.100100000000000022e-01	5.263200000000000101e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.300000000000000000e+03	5.503200000000000314e-01	1.322700000000000102e+02	1.263499999999999943e+02	1.562399999999999900e-01	2.268699999999999883e-02	1.335500000000000020e-01	2.348700000000000006e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.116800000000000070e-01	5.109200000000000408e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.310000000000000000e+03	5.619199999999999751e-01	1.371200000000000045e+02	1.319199999999999875e+02	1.606400000000000050e-01	2.663300000000000042e-02	1.340000000000000080e-01	2.050600000000000079e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.130199999999999871e-01	4.961099999999999954e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.320000000000000000e+03	5.734500000000000153e-01	1.419399999999999977e+02	1.375999999999999943e+02	1.650899999999999868e-01	3.059299999999999867e-02	1.344899999999999984e-01	1.791899999999999916e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.140499999999999903e-01	4.819100000000000050e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.330000000000000000e+03	5.849100000000000410e-01	1.467400000000000091e+02	1.434000000000000057e+02	1.695800000000000085e-01	3.454399999999999832e-02	1.350300000000000111e-01	1.567299999999999987e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.148100000000000009e-01	4.683100000000000041e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.340000000000000000e+03	5.962699999999999667e-01	1.515099999999999909e+02	1.493100000000000023e+02	1.740899999999999948e-01	3.847199999999999925e-02	1.356199999999999906e-01	1.372299999999999909e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.153299999999999936e-01	4.552999999999999825e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.350000000000000000e+03	6.075199999999999489e-01	1.562400000000000091e+02	1.553300000000000125e+02	1.786200000000000010e-01	4.236499999999999988e-02	1.362500000000000100e-01	1.202799999999999963e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.156200000000000061e-01	4.428599999999999759e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.360000000000000000e+03	6.186700000000000532e-01	1.609399999999999977e+02	1.614600000000000080e+02	1.831599999999999895e-01	4.621499999999999914e-02	1.369400000000000062e-01	1.055500000000000015e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.157199999999999951e-01	4.309799999999999742e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.370000000000000000e+03	6.297000000000000375e-01	1.655999999999999943e+02	1.677100000000000080e+02	1.877000000000000057e-01	5.001599999999999796e-02	1.376900000000000068e-01	9.273200000000000323e-04	0.000000000000000000e+00	0.000000000000000000e+00	2.156200000000000061e-01	4.196300000000000030e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.380000000000000000e+03	6.406399999999999872e-01	1.702299999999999898e+02	1.740600000000000023e+02	1.922699999999999965e-01	5.377599999999999741e-02	1.384900000000000020e-01	8.156700000000000018e-04	0.000000000000000000e+00	0.000000000000000000e+00	2.153200000000000114e-01	4.087000000000000077e-01	0.000000000000000000e+00	1.501600000000000124e-04
1.390000000000000000e+03	6.519399999999999640e-01	1.750300000000000011e+02	1.805300000000000011e+02	1.972399999999999987e-01	5.770700000000000135e-02	1.395399999999999974e-01	7.163099999999999502e-04	0.000000000000000000e+00	0.000000000000000000e+00	2.140799999999999925e-01	3.964900000000000091e-01	0.000000000000000000e+00	2.947400000000000193e-03
1.400000000000000000e+03	6.638699999999999601e-01	1.800999999999999943e+02	1.871100000000000136e+02	2.028899999999999870e-01	6.196000000000000119e-02	1.409299999999999997e-01	6.266299999999999822e-04	0.000000000000000000e+00	0.000000000000000000e+00	2.113400000000000001e-01	3.818500000000000227e-01	0.000000000000000000e+00	1.022999999999999951e-02
1.410000000000000000e+03	6.769699999999999607e-01	1.856500000000000057e+02	1.938100000000000023e+02	2.097900000000000043e-01	6.686300000000000576e-02	1.429199999999999915e-01	5.429299999999999534e-04	0.000000000000000000e+00	0.000000000000000000e+00	2.058099999999999929e-01	3.621400000000000174e-01	0.000000000000000000e+00	2.619600000000000053e-02
1.420000000000000000e+03	6.905400000000000427e-01	1.913799999999999955e+02	2.006500000000000057e+02	2.174399999999999944e-01	7.217099999999999904e-02	1.452700000000000102e-01	4.664299999999999913e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.981199999999999906e-01	3.389900000000000135e-01	0.000000000000000000e+00	4.872100000000000042e-02
1.430000000000000000e+03	7.140499999999999625e-01	2.010000000000000000e+02	2.077500000000000000e+02	2.290300000000000114e-01	7.933500000000000274e-02	1.496899999999999897e-01	4.061900000000000124e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.512499999999999956e-01	2.688200000000000034e-01	3.607799999999999896e-02	1.189299999999999941e-01
1.440000000000000000e+03	7.248400000000000398e-01	2.054099999999999966e+02	2.149499999999999886e+02	2.333600000000000119e-01	8.251999999999999613e-02	1.508500000000000119e-01	3.657099999999999934e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.456800000000000039e-01	2.569199999999999817e-01	4.111299999999999677e-02	1.223100000000000021e-01
1.450000000000000000e+03	7.351900000000000102e-01	2.096500000000000057e+02	2.222500000000000000e+02	2.375599999999999934e-01	8.557199999999999529e-02	1.519899999999999862e-01	3.302199999999999927e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.413699999999999957e-01	2.470400000000000096e-01	4.491099999999999953e-02	1.240099999999999952e-01
1.460000000000000000e+03	7.452400000000000135e-01	2.137899999999999920e+02	2.296500000000000057e+02	2.416800000000000059e-01	8.853300000000000058e-02	1.531500000000000083e-01	2.990099999999999984e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.377800000000000136e-01	2.384199999999999930e-01	4.795800000000000063e-02	1.247999999999999943e-01
1.470000000000000000e+03	7.551499999999999879e-01	2.179099999999999966e+02	2.371500000000000057e+02	2.456500000000000072e-01	9.137800000000000089e-02	1.542800000000000005e-01	2.713799999999999936e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.345999999999999974e-01	2.305999999999999994e-01	5.045299999999999785e-02	1.249600000000000016e-01
1.480000000000000000e+03	7.653400000000000203e-01	2.221500000000000057e+02	2.447599999999999909e+02	2.489699999999999969e-01	9.391800000000000148e-02	1.550499999999999934e-01	2.464300000000000106e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.314099999999999990e-01	2.229299999999999893e-01	5.240899999999999725e-02	1.244200000000000028e-01
1.490000000000000000e+03	7.755300000000000527e-01	2.264199999999999875e+02	2.524600000000000080e+02	2.519799999999999818e-01	9.628000000000000447e-02	1.557000000000000051e-01	2.242500000000000027e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.283400000000000096e-01	2.156500000000000083e-01	5.397199999999999914e-02	1.234900000000000025e-01
1.500000000000000000e+03	7.856400000000000050e-01	2.306699999999999875e+02	2.602699999999999818e+02	2.548199999999999910e-01	9.851799999999999446e-02	1.562999999999999945e-01	2.046499999999999871e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.254200000000000037e-01	2.087900000000000034e-01	5.522500000000000325e-02	1.223100000000000021e-01
1.510000000000000000e+03	7.956100000000000394e-01	2.348899999999999864e+02	2.681700000000000159e+02	2.575799999999999756e-01	1.006599999999999995e-01	1.569099999999999939e-01	1.873800000000000118e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.226300000000000029e-01	2.023600000000000121e-01	5.622599999999999820e-02	1.209800000000000042e-01
1.520000000000000000e+03	8.054400000000000448e-01	2.390600000000000023e+02	2.761800000000000068e+02	2.602900000000000214e-01	1.027399999999999980e-01	1.575600000000000056e-01	1.721899999999999896e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.199699999999999933e-01	1.963300000000000045e-01	5.701799999999999924e-02	1.195599999999999996e-01
1.530000000000000000e+03	8.151100000000000012e-01	2.431899999999999977e+02	2.842799999999999727e+02	2.630000000000000115e-01	1.047499999999999959e-01	1.582500000000000018e-01	1.588299999999999955e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.174400000000000027e-01	1.906899999999999984e-01	5.763599999999999973e-02	1.180900000000000005e-01
1.540000000000000000e+03	8.246200000000000196e-01	2.472700000000000102e+02	2.924800000000000182e+02	2.657200000000000117e-01	1.067199999999999954e-01	1.590000000000000024e-01	1.470999999999999977e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.150100000000000011e-01	1.854099999999999915e-01	5.810400000000000287e-02	1.165999999999999953e-01
1.550000000000000000e+03	8.339800000000000546e-01	2.513000000000000114e+02	3.007699999999999818e+02	2.684799999999999964e-01	1.086499999999999966e-01	1.598299999999999998e-01	1.368100000000000132e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.126899999999999985e-01	1.804699999999999915e-01	5.844599999999999795e-02	1.151200000000000001e-01
1.560000000000000000e+03	8.431800000000000406e-01	2.553000000000000114e+02	3.091600000000000250e+02	2.712899999999999756e-01	1.105600000000000055e-01	1.607399999999999940e-01	1.277899999999999945e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.104699999999999988e-01	1.758299999999999863e-01	5.867800000000000099e-02	1.136500000000000010e-01
1.570000000000000000e+03	8.522399999999999975e-01	2.592500000000000000e+02	3.176399999999999864e+02	2.741700000000000248e-01	1.124499999999999944e-01	1.617200000000000026e-01	1.199000000000000006e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.083400000000000057e-01	1.714900000000000035e-01	5.881600000000000023e-02	1.122200000000000003e-01
1.580000000000000000e+03	8.611600000000000366e-01	2.631600000000000250e+02	3.262099999999999795e+02	2.771100000000000230e-01	1.143200000000000049e-01	1.627899999999999903e-01	1.129999999999999955e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.062899999999999956e-01	1.674200000000000133e-01	5.887099999999999972e-02	1.108200000000000018e-01
1.590000000000000000e+03	8.699500000000000011e-01	2.670400000000000205e+02	3.348600000000000136e+02	2.801299999999999901e-01	1.161800000000000055e-01	1.639500000000000124e-01	1.069900000000000039e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.043199999999999961e-01	1.636100000000000054e-01	5.885300000000000253e-02	1.094699999999999979e-01
1.600000000000000000e+03	8.786300000000000221e-01	2.708899999999999864e+02	3.436000000000000227e+02	2.832299999999999818e-01	1.180400000000000060e-01	1.652000000000000135e-01	1.017800000000000047e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.024100000000000010e-01	1.600300000000000056e-01	5.877299999999999885e-02	1.081700000000000023e-01
1.610000000000000000e+03	8.872100000000000541e-01	2.747200000000000273e+02	3.524300000000000068e+02	2.864300000000000179e-01	1.198899999999999966e-01	1.665300000000000114e-01	9.728000000000000373e-05	0.000000000000000000e+00	0.000000000000000000e+00	1.005800000000000027e-01	1.566800000000000137e-01	5.863600000000000062e-02	1.069299999999999973e-01
1.620000000000000000e+03	8.956899999999999862e-01	2.785299999999999727e+02	3.613500000000000227e+02	2.897100000000000231e-01	1.217499999999999971e-01	1.679599999999999982e-01	9.342400000000000541e-05	0.000000000000000000e+00	0.000000000000000000e+00	9.880500000000000393e-02	1.535299999999999998e-01	5.844900000000000095e-02	1.057400000000000007e-01
1.630000000000000000e+03	9.040899999999999492e-01	2.823199999999999932e+02	3.703500000000000227e+02	2.931000000000000272e-01	1.236099999999999977e-01	1.694799999999999918e-01	9.015400000000000453e-05	0.000000000000000000e+00	0.000000000000000000e+00	9.708700000000000663e-02	1.505700000000000094e-01	5.821699999999999792e-02	1.045999999999999985e-01
1.640000000000000000e+03	9.124200000000000088e-01	2.861100000000000136e+02	3.794300000000000068e+02	2.965800000000000103e-01	1.254899999999999904e-01	1.711000000000000021e-01	8.741699999999999330e-05	0.000000000000000000e+00	0.000000000000000000e+00	9.542200000000000681e-02	1.477999999999999869e-01	5.794599999999999751e-02	1.035200000000000009e-01
1.650000000000000000e+03	9.206900000000000084e-01	2.898899999999999864e+02	3.886000000000000227e+02	3.001699999999999924e-01	1.273700000000000110e-01	1.728099999999999914e-01	8.517300000000000597e-05	0.000000000000000000e+00	0.000000000000000000e+00	9.380600000000000049e-02	1.451900000000000135e-01	5.763800000000000173e-02	1.024899999999999978e-01
1.660000000000000000e+03	9.289100000000000135e-01	2.936700000000000159e+02	3.978399999999999750e+02	3.038699999999999735e-01	1.292600000000000138e-01	1.746099999999999874e-01	8.338600000000000428e-05	0.000000000000000000e+00	0.000000000000000000e+00	9.223499999999999754e-02	1.427400000000000058e-01	5.729800000000000171e-02	1.015100000000000030e-01
1.670000000000000000e+03	9.370899999999999785e-01	2.974499999999999886e+02	4.071700000000000159e+02	3.076800000000000090e-01	1.311700000000000088e-01	1.765100000000000002e-01	8.202700000000000594e-05	0.000000000000000000e+00	0.000000000000000000e+00	9.070499999999999396e-02	1.404499999999999915e-01	5.692699999999999844e-02	1.005899999999999989e-01
1.680000000000000000e+03	9.452500000000000346e-01	3.012400000000000091e+02	4.165899999999999750e+02	3.115999999999999881e-01	1.330900000000000138e-01	1.785100000000000020e-01	8.107400000000000338e-05	0.000000000000000000e+00	0.000000000000000000e+00	8.921500000000000263e-02	1.382899999999999963e-01	5.652999999999999692e-02	9.972799999999999720e-02
1.690000000000000000e+03	9.533899999999999597e-01	3.050500000000000114e+02	4.260799999999999841e+02	3.156399999999999761e-01	1.350300000000000111e-01	1.806099999999999928e-01	8.050899999999999777e-05	0.000000000000000000e+00	0.000000000000000000e+00	8.775900000000000367e-02	1.362700000000000022e-01	5.610699999999999715e-02	9.891400000000000192e-02
1.700000000000000000e+03	9.615299999999999958e-01	3.088799999999999955e+02	4.356499999999999773e+02	3.197999999999999732e-01	1.369900000000000007e-01	1.828100000000000003e-01	8.031799999999999910e-05	0.000000000000000000e+00	0.000000000000000000e+00	8.633699999999999708e-02	1.343699999999999894e-01	5.566100000000000214e-02	9.815000000000000113e-02
1.710000000000000000e+03	9.696799999999999864e-01	3.127300000000000182e+02	4.453100000000000023e+02	3.240899999999999892e-01	1.389799999999999924e-01	1.851099999999999968e-01	8.049499999999999418e-05	0.000000000000000000e+00	0.000000000000000000e+00	8.494500000000000661e-02	1.325900000000000134e-01	5.519299999999999901e-02	9.743599999999999484e-02
1.720000000000000000e+03	9.778499999999999970e-01	3.166000000000000227e+02	4.550500000000000114e+02	3.285000000000000142e-01	1.409799999999999942e-01	1.875100000000000100e-01	8.103499999999999918e-05	0.000000000000000000e+00	0.000000000000000000e+00	8.358100000000000251e-02	1.309200000000000086e-01	5.470499999999999668e-02	9.677099999999999591e-02
1.730000000000000000e+03	9.860499999999999821e-01	3.205199999999999818e+02	4.648700000000000045e+02	3.330400000000000027e-01	1.430099999999999982e-01	1.900199999999999945e-01	8.193699999999999833e-05	0.000000000000000000e+00	0.000000000000000000e+00	8.224299999999999666e-02	1.293600000000000028e-01	5.419700000000000212e-02	9.615300000000000236e-02
1.740000000000000000e+03	9.942999999999999616e-01	3.244700000000000273e+02	4.747699999999999818e+02	3.377200000000000202e-01	1.450700000000000045e-01	1.926400000000000057e-01	8.320600000000000262e-05	0.000000000000000000e+00	0.000000000000000000e+00	8.092699999999999894e-02	1.279099999999999959e-01	5.367100000000000343e-02	9.558200000000000029e-02
