# Edens (MeV/fm^3) P (MeV/fm^3) nB (MeV/fm^3)  quark fraction
1.33136780E+02	2.23050000E+00	1.40000000E-01	1.94810000E-02
1.42817550E+02	2.57560000E+00	1.50000000E-01	2.50520000E-02
1.52523200E+02	2.97720000E+00	1.60000000E-01	3.03410000E-02
1.62255990E+02	3.44660000E+00	1.70000000E-01	3.53670000E-02
1.72018620E+02	3.99540000E+00	1.80000000E-01	4.01580000E-02
1.81814230E+02	4.63500000E+00	1.90000000E-01	4.47490000E-02
1.91646000E+02	5.37730000E+00	2.00000000E-01	4.91730000E-02
2.01517680E+02	6.23400000E+00	2.10000000E-01	5.34600000E-02
2.11433200E+02	7.21670000E+00	2.20000000E-01	5.76370000E-02
2.21396390E+02	8.33690000E+00	2.30000000E-01	6.17320000E-02
2.31411360E+02	9.60550000E+00	2.40000000E-01	6.57640000E-02
2.41482500E+02	1.10330000E+01	2.50000000E-01	6.97550000E-02
2.51613960E+02	1.26290000E+01	2.60000000E-01	7.37210000E-02
2.61810360E+02	1.44020000E+01	2.70000000E-01	7.76780000E-02
2.72075720E+02	1.63620000E+01	2.80000000E-01	8.16370000E-02
2.82414470E+02	1.85150000E+01	2.90000000E-01	8.56110000E-02
2.92830900E+02	2.08680000E+01	3.00000000E-01	8.96070000E-02
3.03329110E+02	2.34260000E+01	3.10000000E-01	9.36350000E-02
3.13913280E+02	2.61960000E+01	3.20000000E-01	9.76980000E-02
3.24587340E+02	2.91820000E+01	3.30000000E-01	1.01800000E-01
3.35354920E+02	3.23860000E+01	3.40000000E-01	1.05950000E-01
3.46220350E+02	3.58140000E+01	3.50000000E-01	1.10140000E-01
3.57186600E+02	3.94690000E+01	3.60000000E-01	1.14380000E-01
3.68258040E+02	4.33520000E+01	3.70000000E-01	1.18670000E-01
3.79437220E+02	4.74680000E+01	3.80000000E-01	1.23000000E-01
3.90727740E+02	5.18170000E+01	3.90000000E-01	1.27380000E-01
4.02132800E+02	5.64040000E+01	4.00000000E-01	1.31810000E-01
4.13655560E+02	6.12300000E+01	4.10000000E-01	1.36280000E-01
4.25298720E+02	6.62980000E+01	4.20000000E-01	1.40790000E-01
4.37065760E+02	7.16100000E+01	4.30000000E-01	1.45340000E-01
4.48956200E+02	7.67090000E+01	4.40000000E-01	1.48090000E-01
4.60956600E+02	8.14430000E+01	4.50000000E-01	1.49260000E-01
4.73060780E+02	8.59390000E+01	4.60000000E-01	1.51090000E-01
4.85258080E+02	9.01070000E+01	4.70000000E-01	1.53790000E-01
4.97543040E+02	9.42030000E+01	4.80000000E-01	1.56840000E-01
5.09913600E+02	9.82840000E+01	4.90000000E-01	1.60120000E-01
5.22365000E+02	1.02390000E+02	5.00000000E-01	1.63560000E-01
5.34903300E+02	1.06530000E+02	5.10000000E-01	1.67140000E-01
5.47523600E+02	1.10730000E+02	5.20000000E-01	1.70820000E-01
5.60220600E+02	1.15000000E+02	5.30000000E-01	1.74600000E-01
5.72999400E+02	1.19340000E+02	5.40000000E-01	1.78460000E-01
5.85865500E+02	1.23780000E+02	5.50000000E-01	1.82390000E-01
5.98808000E+02	1.28300000E+02	5.60000000E-01	1.86390000E-01
6.11832300E+02	1.32930000E+02	5.70000000E-01	1.90450000E-01
6.24938400E+02	1.37650000E+02	5.80000000E-01	1.94570000E-01
6.38126300E+02	1.42490000E+02	5.90000000E-01	1.98740000E-01
6.51402000E+02	1.47430000E+02	6.00000000E-01	2.02970000E-01
6.64753600E+02	1.52490000E+02	6.10000000E-01	2.07240000E-01
6.78193200E+02	1.57670000E+02	6.20000000E-01	2.11560000E-01
6.91721100E+02	1.62970000E+02	6.30000000E-01	2.15930000E-01
7.05324800E+02	1.68390000E+02	6.40000000E-01	2.20350000E-01
7.19023500E+02	1.73940000E+02	6.50000000E-01	2.24810000E-01
7.32804600E+02	1.79610000E+02	6.60000000E-01	2.29320000E-01
7.46674800E+02	1.85420000E+02	6.70000000E-01	2.33870000E-01
7.60627600E+02	1.91350000E+02	6.80000000E-01	2.38460000E-01
7.74669900E+02	1.97420000E+02	6.90000000E-01	2.43100000E-01
7.88802000E+02	2.03620000E+02	7.00000000E-01	2.47780000E-01
8.03024200E+02	2.09950000E+02	7.10000000E-01	2.52510000E-01
8.17336800E+02	2.16410000E+02	7.20000000E-01	2.57280000E-01
8.31740100E+02	2.23010000E+02	7.30000000E-01	2.62090000E-01
8.46234400E+02	2.29730000E+02	7.40000000E-01	2.66940000E-01
8.60820000E+02	2.36590000E+02	7.50000000E-01	2.71840000E-01
8.75504800E+02	2.43570000E+02	7.60000000E-01	2.76770000E-01
8.90274000E+02	2.50670000E+02	7.70000000E-01	2.81750000E-01
9.05135400E+02	2.57730000E+02	7.80000000E-01	2.86480000E-01
9.20089300E+02	2.64660000E+02	7.90000000E-01	2.90630000E-01
9.35128000E+02	2.71590000E+02	8.00000000E-01	2.94570000E-01
9.50259600E+02	2.78550000E+02	8.10000000E-01	2.98450000E-01
9.65468000E+02	2.85580000E+02	8.20000000E-01	3.02320000E-01
9.80769500E+02	2.92670000E+02	8.30000000E-01	3.06230000E-01
9.96156000E+02	2.99850000E+02	8.40000000E-01	3.10220000E-01
1.01162750E+03	3.07140000E+02	8.50000000E-01	3.14300000E-01
1.02702920E+03	3.07300000E+02	8.60000000E-01	3.15360000E-01
1.04259060E+03	3.15240000E+02	8.70000000E-01	3.19240000E-01
1.05824400E+03	3.23410000E+02	8.80000000E-01	3.23270000E-01
1.07398970E+03	3.31780000E+02	8.90000000E-01	3.27450000E-01
1.08983700E+03	3.40330000E+02	9.00000000E-01	3.31780000E-01
1.10577740E+03	3.49050000E+02	9.10000000E-01	3.36250000E-01
1.12181120E+03	3.57910000E+02	9.20000000E-01	3.40880000E-01
1.13793870E+03	3.66910000E+02	9.30000000E-01	3.45660000E-01
1.15416960E+03	3.76020000E+02	9.40000000E-01	3.50600000E-01
1.17050450E+03	3.85230000E+02	9.50000000E-01	3.55680000E-01
1.18692480E+03	3.94530000E+02	9.60000000E-01	3.60910000E-01
1.20344990E+03	4.03900000E+02	9.70000000E-01	3.66280000E-01
1.22007060E+03	4.13310000E+02	9.80000000E-01	3.71800000E-01
1.23677730E+03	4.22760000E+02	9.90000000E-01	3.77440000E-01
1.25359000E+03	4.32220000E+02	1.00000000E+00	3.83200000E-01
1.42670000E+03	5.24610000E+02	1.10000000E+00	4.45750000E-01
1.60782000E+03	6.07090000E+02	1.20000000E+00	5.10420000E-01
1.79543000E+03	6.81020000E+02	1.30000000E+00	5.66850000E-01
1.98844800E+03	7.46590000E+02	1.40000000E+00	6.17320000E-01
2.18584500E+03	8.03420000E+02	1.50000000E+00	6.63690000E-01
2.38678400E+03	8.53180000E+02	1.60000000E+00	7.05670000E-01
2.59066400E+03	8.98150000E+02	1.70000000E+00	7.42880000E-01
2.79723600E+03	9.47460000E+02	1.80000000E+00	7.70960000E-01
3.00671200E+03	9.99590000E+02	1.90000000E+00	7.93050000E-01
3.21886000E+03	1.04860000E+03	2.00000000E+00	8.13510000E-01
3.43337400E+03	1.09450000E+03	2.10000000E+00	8.32520000E-01
3.64999800E+03	1.13760000E+03	2.20000000E+00	8.50240000E-01
3.86853100E+03	1.17790000E+03	2.30000000E+00	8.66790000E-01
4.08876000E+03	1.21550000E+03	2.40000000E+00	8.82300000E-01
4.31050000E+03	1.25070000E+03	2.50000000E+00	8.96860000E-01
4.53362000E+03	1.28360000E+03	2.60000000E+00	9.10560000E-01
4.75794000E+03	1.31440000E+03	2.70000000E+00	9.23440000E-01
4.98338400E+03	1.34350000E+03	2.80000000E+00	9.35550000E-01
5.20982100E+03	1.37110000E+03	2.90000000E+00	9.46890000E-01
5.43720000E+03	1.39760000E+03	3.00000000E+00	9.57490000E-01
5.66546700E+03	1.42340000E+03	3.10000000E+00	9.67370000E-01
5.89456000E+03	1.45090000E+03	3.20000000E+00	9.76150000E-01
6.12456900E+03	1.48130000E+03	3.30000000E+00	9.83730000E-01
6.35551800E+03	1.51240000E+03	3.40000000E+00	9.90590000E-01
6.58742000E+03	1.54630000E+03	3.50000000E+00	9.96430000E-01
6.82038000E+03	1.59170000E+03	3.60000000E+00	1.00000000E+00
7.05497500E+03	1.65890000E+03	3.70000000E+00	1.00000000E+00
7.29136400E+03	1.72700000E+03	3.80000000E+00	1.00000000E+00
7.52961300E+03	1.79590000E+03	3.90000000E+00	1.00000000E+00
7.76960000E+03	1.86550000E+03	4.00000000E+00	1.00000000E+00
8.01140000E+03	1.93590000E+03	4.10000000E+00	1.00000000E+00
8.25468000E+03	2.00700000E+03	4.20000000E+00	1.00000000E+00
8.49981000E+03	2.07880000E+03	4.30000000E+00	1.00000000E+00
8.74676000E+03	2.15140000E+03	4.40000000E+00	1.00000000E+00
8.99550000E+03	2.22470000E+03	4.50000000E+00	1.00000000E+00
9.24554000E+03	2.29860000E+03	4.60000000E+00	1.00000000E+00
9.49729000E+03	2.37330000E+03	4.70000000E+00	1.00000000E+00
9.75072000E+03	2.44860000E+03	4.80000000E+00	1.00000000E+00
1.00058000E+04	2.52460000E+03	4.90000000E+00	1.00000000E+00
1.02620000E+04	2.60130000E+03	5.00000000E+00	1.00000000E+00
1.05202800E+04	2.67860000E+03	5.10000000E+00	1.00000000E+00
1.07796000E+04	2.75650000E+03	5.20000000E+00	1.00000000E+00
1.10409600E+04	2.83500000E+03	5.30000000E+00	1.00000000E+00
1.13032800E+04	2.91420000E+03	5.40000000E+00	1.00000000E+00
1.15670500E+04	2.99400000E+03	5.50000000E+00	1.00000000E+00
1.18328000E+04	3.07440000E+03	5.60000000E+00	1.00000000E+00
1.20999600E+04	3.15540000E+03	5.70000000E+00	1.00000000E+00
1.23679200E+04	3.23690000E+03	5.80000000E+00	1.00000000E+00
1.26378000E+04	3.31910000E+03	5.90000000E+00	1.00000000E+00
1.29090000E+04	3.40180000E+03	6.00000000E+00	1.00000000E+00
1.31814900E+04	3.48510000E+03	6.10000000E+00	1.00000000E+00
1.34552400E+04	3.56890000E+03	6.20000000E+00	1.00000000E+00
1.37308500E+04	3.65330000E+03	6.30000000E+00	1.00000000E+00
1.40070400E+04	3.73830000E+03	6.40000000E+00	1.00000000E+00
1.42850500E+04	3.82370000E+03	6.50000000E+00	1.00000000E+00
1.45642200E+04	3.90980000E+03	6.60000000E+00	1.00000000E+00
1.48451900E+04	3.99630000E+03	6.70000000E+00	1.00000000E+00
1.51266000E+04	4.08340000E+03	6.80000000E+00	1.00000000E+00
1.54097700E+04	4.17100000E+03	6.90000000E+00	1.00000000E+00
1.56947000E+04	4.25910000E+03	7.00000000E+00	1.00000000E+00
1.59799700E+04	4.34770000E+03	7.10000000E+00	1.00000000E+00
1.62669600E+04	4.43680000E+03	7.20000000E+00	1.00000000E+00
1.65549400E+04	4.52640000E+03	7.30000000E+00	1.00000000E+00
1.68446200E+04	4.61640000E+03	7.40000000E+00	1.00000000E+00
1.71352500E+04	4.70700000E+03	7.50000000E+00	1.00000000E+00
1.74268000E+04	4.79810000E+03	7.60000000E+00	1.00000000E+00
1.77200100E+04	4.88960000E+03	7.70000000E+00	1.00000000E+00
1.80141000E+04	4.98160000E+03	7.80000000E+00	1.00000000E+00
1.83098300E+04	5.07410000E+03	7.90000000E+00	1.00000000E+00
1.86064000E+04	5.16700000E+03	8.00000000E+00	1.00000000E+00
1.89037800E+04	5.26040000E+03	8.10000000E+00	1.00000000E+00
1.92027600E+04	5.35430000E+03	8.20000000E+00	1.00000000E+00
1.95033400E+04	5.44860000E+03	8.30000000E+00	1.00000000E+00
1.98038400E+04	5.54340000E+03	8.40000000E+00	1.00000000E+00
2.01067500E+04	5.63860000E+03	8.50000000E+00	1.00000000E+00
2.04103800E+04	5.73420000E+03	8.60000000E+00	1.00000000E+00
2.07147000E+04	5.83030000E+03	8.70000000E+00	1.00000000E+00
2.10205600E+04	5.92680000E+03	8.80000000E+00	1.00000000E+00
2.13270700E+04	6.02370000E+03	8.90000000E+00	1.00000000E+00
2.16351000E+04	6.12110000E+03	9.00000000E+00	1.00000000E+00
2.19437400E+04	6.21890000E+03	9.10000000E+00	1.00000000E+00
2.22538800E+04	6.31710000E+03	9.20000000E+00	1.00000000E+00
2.25645900E+04	6.41570000E+03	9.30000000E+00	1.00000000E+00
2.28767800E+04	6.51470000E+03	9.40000000E+00	1.00000000E+00
2.31904500E+04	6.61420000E+03	9.50000000E+00	1.00000000E+00
2.35046400E+04	6.71400000E+03	9.60000000E+00	1.00000000E+00
2.38193200E+04	6.81430000E+03	9.70000000E+00	1.00000000E+00
2.41364200E+04	6.91490000E+03	9.80000000E+00	1.00000000E+00
2.44530000E+04	7.01600000E+03	9.90000000E+00	1.00000000E+00
2.47720000E+04	7.11740000E+03	1.00000000E+01	1.00000000E+00
